pressure,height,temperature,dewpoint,direction,speed,u_wind,v_wind,station,station_number,time,latitude,longitude,elevation,pw
65.0,18985.0,-72.5,-96.4,240.0,32.0,27.712812921102028,16.000000000000014,EPZ,72364,2026-02-11 12:00:00,31.86,-106.7,1252.0,14.99
64.0,19077.0,-72.0,-96.3,240.0,30.0,25.980762113533153,15.000000000000014,EPZ,72364,2026-02-11 12:00:00,31.86,-106.7,1252.0,14.99
63.0,19169.0,-71.5,-96.1,245.0,41.0,37.158619268502655,17.327348731368666,EPZ,72364,2026-02-11 12:00:00,31.86,-106.7,1252.0,14.99
60.0,19457.0,-69.9,-95.8,275.0,14.0,13.946725773284438,-1.2201803984672104,EPZ,72364,2026-02-11 12:00:00,31.86,-106.7,1252.0,14.99
59.6,19497.0,-69.7,-95.7,269.0,11.0,10.998324646720304,0.19197647081011848,EPZ,72364,2026-02-11 12:00:00,31.86,-106.7,1252.0,14.99
59.0,19557.0,-69.5,-95.6,260.0,7.0,6.893654271085456,1.2155372436685123,EPZ,72364,2026-02-11 12:00:00,31.86,-106.7,1252.0,14.99
58.0,19660.0,-69.3,-95.4,240.0,10.0,8.660254037844384,5.000000000000004,EPZ,72364,2026-02-11 12:00:00,31.86,-106.7,1252.0,14.99
55.0,19978.0,-68.4,-94.9,270.0,22.0,22.0,4.0413344371862654e-15,EPZ,72364,2026-02-11 12:00:00,31.86,-106.7,1252.0,14.99
53.0,20201.0,-67.8,-94.5,295.0,13.0,11.78200123147645,-5.494037402629095,EPZ,72364,2026-02-11 12:00:00,31.86,-106.7,1252.0,14.99
51.0,20431.0,-67.2,-94.1,265.0,5.0,4.9809734904587275,0.43577871373829125,EPZ,72364,2026-02-11 12:00:00,31.86,-106.7,1252.0,14.99
50.0,20550.0,-66.9,-93.9,210.0,7.0,3.500000000000001,6.06217782649107,EPZ,72364,2026-02-11 12:00:00,31.86,-106.7,1252.0,14.99
49.0,20672.0,-66.4,-93.8,215.0,6.0,3.441458618106277,4.914912265733951,EPZ,72364,2026-02-11 12:00:00,31.86,-106.7,1252.0,14.99
48.0,20797.0,-65.8,-93.6,205.0,5.0,2.1130913087034964,4.53153893518325,EPZ,72364,2026-02-11 12:00:00,31.86,-106.7,1252.0,14.99
47.4,20873.0,-65.5,-93.5,235.0,4.0,3.2766081771559663,2.2943057454041855,EPZ,72364,2026-02-11 12:00:00,31.86,-106.7,1252.0,14.99
46.0,21055.0,-65.1,-93.1,305.0,3.0,2.4574561328669753,-1.7207293090531381,EPZ,72364,2026-02-11 12:00:00,31.86,-106.7,1252.0,14.99
45.0,21189.0,-64.8,-92.8,340.0,5.0,1.710100716628343,-4.698463103929543,EPZ,72364,2026-02-11 12:00:00,31.86,-106.7,1252.0,14.99
44.2,21298.0,-64.5,-92.5,33.0,7.0,-3.8124732451051897,-5.870693975617968,EPZ,72364,2026-02-11 12:00:00,31.86,-106.7,1252.0,14.99
43.0,21466.0,-64.3,-92.3,115.0,10.0,-9.0630778703665,4.226182617406994,EPZ,72364,2026-02-11 12:00:00,31.86,-106.7,1252.0,14.99
42.0,21610.0,-64.2,-92.2,130.0,10.0,-7.66044443118978,6.427876096865393,EPZ,72364,2026-02-11 12:00:00,31.86,-106.7,1252.0,14.99
41.2,21727.0,-64.1,-92.1,102.0,4.0,-3.9125904029352228,0.8316467632710374,EPZ,72364,2026-02-11 12:00:00,31.86,-106.7,1252.0,14.99
41.0,21757.0,-64.1,-92.1,95.0,3.0,-2.988584094275237,0.2614672282429747,EPZ,72364,2026-02-11 12:00:00,31.86,-106.7,1252.0,14.99
40.1,21893.0,-64.1,-92.1,55.0,5.0,-4.095760221444959,-2.8678821817552307,EPZ,72364,2026-02-11 12:00:00,31.86,-106.7,1252.0,14.99
40.0,21908.0,-64.1,-92.1,50.0,5.0,-3.83022221559489,-3.2139380484326967,EPZ,72364,2026-02-11 12:00:00,31.86,-106.7,1252.0,14.99
39.0,22063.0,-64.0,-92.0,80.0,7.0,-6.893654271085456,-1.2155372436685128,EPZ,72364,2026-02-11 12:00:00,31.86,-106.7,1252.0,14.99
38.6,22126.0,-63.9,-91.9,86.0,7.0,-6.982948351818769,-0.4882953162088766,EPZ,72364,2026-02-11 12:00:00,31.86,-106.7,1252.0,14.99
38.0,22222.0,-63.6,-91.6,95.0,6.0,-5.977168188550474,0.5229344564859494,EPZ,72364,2026-02-11 12:00:00,31.86,-106.7,1252.0,14.99
37.4,22319.0,-63.3,-91.3,143.0,7.0,-4.212705162064337,5.59044857033105,EPZ,72364,2026-02-11 12:00:00,31.86,-106.7,1252.0,14.99
37.0,22385.0,-63.4,-91.2,175.0,8.0,-0.6972459419812655,7.969557584733964,EPZ,72364,2026-02-11 12:00:00,31.86,-106.7,1252.0,14.99
35.0,22725.0,-63.9,-90.9,285.0,1.0,0.9659258262890684,-0.2588190451025203,EPZ,72364,2026-02-11 12:00:00,31.86,-106.7,1252.0,14.99
34.2,22867.0,-64.1,-91.1,329.0,4.0,2.060152299640218,-3.4286692028084484,EPZ,72364,2026-02-11 12:00:00,31.86,-106.7,1252.0,14.99
32.1,23254.0,-63.3,-91.3,89.0,13.0,-12.998020037033086,-0.22688128368468677,EPZ,72364,2026-02-11 12:00:00,31.86,-106.7,1252.0,14.99
32.0,23274.0,-63.3,-91.3,95.0,13.0,-12.950531075192693,1.1330246557195571,EPZ,72364,2026-02-11 12:00:00,31.86,-106.7,1252.0,14.99
31.0,23469.0,-62.9,-90.9,95.0,9.0,-8.96575228282571,0.7844016847289241,EPZ,72364,2026-02-11 12:00:00,31.86,-106.7,1252.0,14.99
30.2,23629.0,-62.9,-90.9,95.0,11.0,-10.9581416790092,0.9587131702242406,EPZ,72364,2026-02-11 12:00:00,31.86,-106.7,1252.0,14.99
30.0,23670.0,-62.9,-90.9,95.0,11.0,-10.9581416790092,0.9587131702242406,EPZ,72364,2026-02-11 12:00:00,31.86,-106.7,1252.0,14.99
29.0,23879.0,-62.6,-90.7,95.0,10.0,-9.961946980917455,0.8715574274765824,EPZ,72364,2026-02-11 12:00:00,31.86,-106.7,1252.0,14.99
28.4,24007.0,-62.5,-90.5,74.0,13.0,-12.496402047198146,-3.5832856256209893,EPZ,72364,2026-02-11 12:00:00,31.86,-106.7,1252.0,14.99
28.0,24095.0,-62.4,-90.4,60.0,15.0,-12.990381056766578,-7.500000000000002,EPZ,72364,2026-02-11 12:00:00,31.86,-106.7,1252.0,14.99
27.0,24319.0,-62.2,-90.2,75.0,18.0,-17.38666487320323,-4.658742811845373,EPZ,72364,2026-02-11 12:00:00,31.86,-106.7,1252.0,14.99
26.6,24411.0,-62.1,-90.1,74.0,18.0,-17.30271052688974,-4.961472404705985,EPZ,72364,2026-02-11 12:00:00,31.86,-106.7,1252.0,14.99
26.3,24481.0,-62.1,-90.1,73.0,18.0,-17.213485607334636,-5.262690685009262,EPZ,72364,2026-02-11 12:00:00,31.86,-106.7,1252.0,14.99
25.0,24796.0,-61.2,-89.6,70.0,17.0,-15.974774553360442,-5.81434243653637,EPZ,72364,2026-02-11 12:00:00,31.86,-106.7,1252.0,14.99
24.0,25049.0,-60.4,-89.3,60.0,16.0,-13.856406460551018,-8.000000000000002,EPZ,72364,2026-02-11 12:00:00,31.86,-106.7,1252.0,14.99
23.6,25153.0,-60.1,-89.1,56.0,17.0,-14.093638733435709,-9.506279359002695,EPZ,72364,2026-02-11 12:00:00,31.86,-106.7,1252.0,14.99
23.0,25314.0,-59.6,-88.6,50.0,19.0,-14.554844419260583,-12.212964584044247,EPZ,72364,2026-02-11 12:00:00,31.86,-106.7,1252.0,14.99
22.2,25536.0,-58.9,-87.9,54.0,21.0,-16.989356881873896,-12.343490298141935,EPZ,72364,2026-02-11 12:00:00,31.86,-106.7,1252.0,14.99
